fips,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E
240054908002,144,31,65,26,70,75,24,0,0,54,11,91,74,40,113,139
240054909001,76,30,0,20,0,15,14,16,97,117,24,123,43,76,71,39
240054909002,111,155,109,73,86,46,26,47,16,39,157,87,57,44,14,15
240054909003,27,14,0,42,0,0,20,13,0,124,14,25,44,0,0,10
240054910001,0,0,0,19,6,0,0,22,11,0,9,12,71,76,41,18
240054910002,0,0,0,0,19,6,22,6,0,6,48,27,47,71,55,168
240054911001,10,8,0,29,24,0,108,11,0,28,51,48,26,41,44,40
240054911002,27,10,14,0,26,15,28,49,0,64,15,67,79,79,30,29
240054911003,0,0,7,0,10,30,8,0,10,10,9,44,78,33,112,41
240054912011,49,27,15,0,10,34,15,62,6,46,69,50,17,42,44,10
240054912012,0,15,8,10,10,0,4,6,6,12,78,62,32,11,39,11
240054912021,14,16,5,16,31,40,44,12,7,40,44,68,82,72,12,7
240054912022,8,6,12,0,12,14,7,4,4,8,43,108,3,28,9,0
240054913001,24,0,0,18,35,4,29,12,24,27,72,59,61,64,61,64
240054913002,140,104,11,47,21,8,47,56,53,65,126,71,38,8,5,0
240054914011,0,43,0,25,98,52,29,0,73,86,28,49,17,0,0,0
240054914012,107,16,17,13,59,0,17,29,76,33,119,102,66,0,0,0
240054914013,210,49,18,41,61,75,166,100,91,99,111,49,61,64,0,38
240054914021,38,26,47,27,0,81,73,27,63,115,59,74,25,35,18,0
240054914022,27,39,51,0,0,8,12,23,31,10,101,44,40,21,20,0
240054915001,28,29,18,0,54,42,15,32,36,57,57,73,30,0,6,20
240054915002,20,23,8,0,21,20,7,16,43,37,46,78,98,0,12,15
240054915003,37,43,93,106,62,56,10,17,18,57,13,85,38,46,5,3
240054916001,41,0,0,12,17,75,0,0,18,31,0,28,23,0,0,0
240054916002,22,12,37,27,0,35,20,15,22,114,97,84,31,0,17,0
240054916003,24,0,11,0,48,15,33,0,6,72,27,105,43,36,19,0
240054917011,19,40,14,61,26,35,14,29,33,36,65,37,25,7,57,0
240054917012,48,10,9,20,0,30,0,10,67,57,82,134,90,73,14,8
240054917013,11,0,10,0,0,7,27,20,60,0,26,76,139,12,66,59
240054919001,15,6,44,7,0,5,20,0,8,58,47,96,72,14,12,9
240054919002,4,0,31,6,43,8,44,27,19,37,51,57,20,48,0,0
240054920011,0,16,0,3,7,0,53,14,0,8,33,36,29,45,10,0
240054920012,11,5,7,7,19,0,20,111,13,32,32,10,35,26,0,0
240054920021,7,9,8,8,6,8,27,17,0,32,52,54,31,49,7,0
240054920022,0,16,42,0,28,7,0,6,20,46,33,64,23,24,39,23
240054920023,0,0,3,21,23,13,26,28,15,23,50,32,52,19,0,0
240054920024,9,0,26,0,26,50,0,39,17,7,21,73,113,26,19,30
240054921011,0,0,18,9,8,0,28,37,8,21,25,63,23,0,0,0
240054921012,20,23,39,29,86,23,71,47,76,55,48,51,42,0,0,10
240054921013,25,30,16,19,37,10,10,0,12,0,25,37,19,9,16,0
240054921014,7,0,44,7,0,29,0,9,10,12,106,23,75,23,36,9
240054921021,14,13,7,59,0,65,13,13,7,21,32,67,22,3,31,7
240054921022,9,18,0,28,18,5,19,0,35,58,76,131,23,15,64,3
240054922001,80,38,12,16,19,23,0,28,0,102,13,72,37,19,35,0
240054922002,132,37,54,43,0,13,100,0,64,58,41,329,88,32,21,69
240054922003,32,0,0,0,10,15,0,37,34,61,136,16,25,0,0,0
240054923001,17,69,25,11,13,114,13,8,41,29,107,43,0,25,0,0
240054923002,12,10,30,35,43,16,28,6,49,45,149,191,80,66,39,14
240054924011,22,29,0,40,24,0,0,10,0,59,138,122,95,52,89,39
240054924012,0,60,0,0,0,34,10,43,0,10,0,143,176,54,161,19
240054924021,54,27,0,0,0,20,45,45,69,107,227,473,136,151,133,29
240054924022,32,35,38,12,48,129,41,39,18,91,258,179,128,123,186,62
240054925001,0,6,0,0,27,0,11,0,0,0,0,0,0,0,0,0
240054925002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240054926001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240054926002,0,0,0,0,19,14,32,19,39,41,20,91,118,36,18,41
240054926003,52,6,40,18,80,54,61,45,64,59,169,56,73,77,99,11
240059800001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240059801001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240059802001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
