fips,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E
220710085002,73,32,89,17,17,10,17,18,0,21,0,0,0,0,0,0
220710086001,57,9,19,11,32,9,10,13,0,13,0,4,0,0,0,0
220710086002,34,43,38,25,0,10,11,0,4,0,5,0,0,0,0,0
220710088001,28,53,5,13,19,14,37,15,0,33,36,23,24,59,14,13
220710088002,44,31,20,9,29,44,14,0,49,0,18,38,36,23,73,5
220710090001,11,0,10,0,0,13,0,0,38,24,14,24,25,10,11,87
220710090002,16,0,15,0,0,8,0,0,0,13,33,60,12,28,23,89
220710090003,61,21,0,11,0,0,7,32,0,75,60,33,12,12,52,43
220710091001,15,32,35,12,11,0,33,126,60,51,10,41,10,0,0,8
220710091002,40,0,17,0,0,6,0,5,0,55,27,8,25,27,9,0
220710091003,81,5,0,0,46,0,0,0,7,23,0,0,0,0,0,0
220710091004,135,29,0,5,3,32,35,0,0,16,22,53,17,0,28,0
220710092001,35,30,14,19,0,11,0,20,0,4,10,0,0,0,0,0
220710092002,46,9,12,9,36,0,0,0,0,29,15,0,0,0,0,0
220710092003,61,53,27,21,0,18,18,0,21,0,12,0,5,0,0,0
220710094001,40,0,13,25,58,0,0,11,0,0,0,0,0,0,0,32
220710094002,10,0,12,0,0,11,0,0,4,4,14,0,0,0,0,0
220710094003,39,30,6,7,0,5,0,0,0,0,0,6,0,0,0,0
220710094004,103,14,8,8,17,0,11,16,0,0,15,0,0,0,0,0
220710096001,8,20,36,21,0,19,0,0,13,50,46,30,23,4,10,11
220710096002,28,13,9,22,4,14,36,10,8,12,17,37,0,33,0,3
220710096003,26,8,22,0,15,17,6,13,6,15,77,10,3,0,19,0
220710097001,18,21,15,0,23,22,9,21,11,12,30,45,31,16,29,34
220710097002,56,36,0,19,25,36,37,14,56,0,0,36,10,0,11,14
220710099001,48,42,0,44,16,36,0,81,25,74,36,82,23,16,34,60
220710099002,50,62,52,31,8,15,10,0,9,61,24,47,39,62,12,38
220710099003,100,21,0,38,17,0,10,48,45,34,38,49,9,9,11,25
220710100001,31,4,48,17,12,6,0,0,0,0,0,6,11,0,13,0
220710100002,12,47,22,22,33,0,0,0,4,0,23,10,0,0,0,0
220710100003,15,28,18,6,10,14,0,49,13,33,26,20,25,5,0,6
220710100004,26,23,40,5,17,7,10,4,0,0,4,0,3,0,0,0
220710101001,35,20,25,30,23,9,27,0,15,9,27,49,16,8,0,39
220710101002,10,69,22,10,44,24,51,0,12,53,70,79,54,19,103,81
220710102001,72,0,14,29,8,0,0,0,0,0,14,0,0,0,0,0
220710102002,22,45,0,0,0,22,0,0,0,0,0,0,0,0,0,0
220710102003,24,0,18,0,6,6,0,0,14,11,4,4,11,0,0,0
220710102004,17,4,33,0,28,13,0,17,6,20,0,12,7,4,0,0
220710102005,17,28,10,13,0,31,34,0,0,18,25,53,0,0,0,9
220710103001,91,25,26,19,30,0,10,36,0,5,0,6,6,0,0,11
220710103002,61,35,58,21,23,15,16,5,0,14,6,11,4,14,0,0
220710103003,32,15,16,0,0,57,0,9,11,17,9,51,29,5,0,8
220710103004,42,11,13,0,0,10,37,0,6,8,3,0,0,0,9,18
220710106001,26,4,28,7,6,22,26,6,18,49,33,22,12,64,9,7
220710106002,21,46,31,21,15,17,29,24,28,52,20,8,5,8,21,9
220710107001,22,0,33,24,0,10,18,0,0,63,42,18,28,21,23,24
220710107002,48,16,33,45,15,17,26,0,30,10,61,54,55,8,47,100
220710108001,47,0,0,0,0,0,10,0,4,11,11,56,5,23,15,27
220710108002,27,5,11,23,11,0,0,7,0,25,89,99,40,31,33,84
220710109001,8,0,43,10,63,12,32,28,79,9,10,26,9,0,17,49
220710109002,57,0,60,48,10,9,0,15,18,0,29,79,65,4,0,87
220710109003,32,0,0,0,35,0,11,30,0,29,61,71,0,0,10,57
220710109004,48,0,33,0,0,35,23,7,16,14,0,7,31,0,50,0
220710111001,47,87,18,11,0,19,26,6,6,3,0,8,0,0,0,0
220710111002,32,4,38,4,44,4,38,0,7,13,27,21,19,9,4,14
220710111003,9,0,38,15,0,5,6,0,0,13,60,0,9,0,0,14
220710112001,24,12,4,19,5,3,25,6,11,27,43,54,15,7,21,12
220710112002,11,11,6,22,0,27,17,6,6,31,34,51,67,31,6,5
220710114001,24,0,0,25,0,18,22,0,28,48,24,30,112,34,13,71
220710114002,67,4,18,16,65,20,17,17,0,9,30,61,18,50,74,37
220710115001,0,0,0,19,16,18,9,0,29,18,8,62,11,17,6,110
220710115002,29,0,11,4,3,13,9,7,6,23,50,65,15,31,17,39
220710116001,6,21,12,4,0,0,4,0,0,56,18,29,40,0,48,123
220710116002,6,5,0,10,10,10,4,0,5,3,10,41,62,34,53,75
220710117001,37,0,0,0,0,9,9,0,0,0,9,38,43,70,17,42
220710117002,17,9,0,0,15,0,0,0,0,0,9,0,69,9,0,78
220710117003,0,0,9,19,0,0,0,0,8,27,32,48,17,40,0,83
220710117004,17,6,0,10,0,0,9,0,0,20,32,20,35,0,15,224
220710119001,2,36,0,12,0,42,0,2,0,0,0,36,16,5,33,32
220710119002,41,25,16,3,0,0,11,0,6,28,14,51,17,13,4,45
220710119003,34,5,0,0,4,3,24,0,24,4,5,8,13,17,16,22
220710120001,87,50,9,10,41,27,0,6,4,18,19,40,36,24,35,122
220710120002,10,8,0,6,0,6,0,0,0,5,0,6,5,16,14,76
220710121011,77,66,6,5,16,7,5,22,13,9,21,25,49,12,13,19
220710121012,53,20,4,0,17,16,20,25,16,38,20,37,22,16,35,100
220710121021,40,28,0,5,0,8,0,16,0,0,34,10,21,6,16,24
220710121022,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7
220710121023,71,0,4,29,20,0,0,0,6,5,20,11,19,31,11,27
220710122001,9,29,31,0,0,0,0,14,19,33,49,44,54,21,137,64
220710122002,4,5,5,0,5,28,17,12,5,55,68,69,6,37,18,25
220710123001,42,0,21,40,40,0,6,0,4,47,0,33,0,0,0,0
220710123002,7,6,26,16,16,11,5,11,69,23,27,48,42,7,0,7
220710123003,52,20,0,8,4,0,7,14,5,47,60,41,60,7,29,23
220710124001,31,20,65,78,0,0,0,3,0,0,30,4,17,14,19,19
220710124002,34,18,8,27,35,13,8,6,18,0,65,57,52,13,21,39
220710125001,65,25,12,0,22,6,14,13,16,25,16,24,8,13,11,26
220710125002,80,48,55,2,20,38,36,54,13,24,26,57,31,24,32,14
220710126001,10,6,36,21,10,17,0,16,0,29,9,30,29,17,46,35
220710126002,74,15,7,60,9,4,37,6,24,16,15,11,0,24,20,20
220710126003,46,11,9,12,24,25,0,20,0,13,23,45,11,0,9,15
220710127001,26,39,0,32,55,0,11,60,0,25,18,27,24,0,6,16
220710127002,40,7,27,0,55,21,0,8,21,10,7,47,17,12,0,0
220710127003,6,21,44,8,0,0,14,0,8,22,0,24,14,24,31,19
220710127004,8,16,24,0,8,16,24,0,11,21,14,21,12,10,16,32
220710128001,0,16,23,0,31,22,9,13,5,10,27,39,33,0,19,9
220710128002,63,5,0,0,0,21,24,4,4,42,10,24,38,14,34,45
220710128003,16,7,14,33,32,5,30,10,20,24,16,41,46,4,46,20
220710129001,104,12,24,16,10,20,70,6,10,18,13,65,30,36,15,15
220710129002,53,18,7,28,10,0,14,8,0,11,60,47,7,0,15,0
220710130001,35,73,3,69,3,3,0,7,9,0,0,64,5,5,15,5
220710130002,21,7,10,49,21,0,4,5,12,42,6,54,0,10,9,0
220710130003,19,22,11,34,2,51,9,0,5,7,0,16,6,13,38,0
220710131001,57,32,11,12,0,19,0,0,0,0,0,0,0,0,0,0
220710131002,16,15,0,6,22,7,19,5,0,8,0,0,13,0,0,0
220710131003,74,6,27,0,6,23,15,11,0,0,0,14,15,0,0,12
220710131004,12,10,45,13,0,0,0,0,0,0,11,12,0,0,0,0
220710132001,75,0,0,41,0,0,0,10,0,38,0,23,45,8,0,0
220710132002,22,12,60,18,0,113,0,30,11,0,10,21,0,0,0,0
220710132003,36,8,0,12,0,0,0,56,25,13,21,100,7,0,56,3
220710132004,26,33,0,13,17,0,0,12,9,47,11,0,23,0,9,0
220710133011,0,37,0,12,11,0,10,21,0,47,22,8,12,42,28,76
220710133012,0,0,0,12,11,30,8,19,13,33,46,74,38,53,78,175
220710133013,0,0,0,0,0,11,0,0,0,22,0,28,52,21,19,20
220710133014,29,21,49,0,10,0,12,0,0,0,38,66,22,0,50,55
220710133021,145,65,9,13,0,0,25,0,5,13,35,70,27,25,26,42
220710133022,10,4,8,9,0,0,3,4,0,4,8,38,32,29,113,111
220710134001,17,0,8,0,0,9,0,0,8,38,40,25,67,35,20,27
220710134002,108,74,43,8,11,0,15,0,13,9,0,17,38,15,10,44
220710134003,201,28,22,6,5,50,31,24,12,45,11,47,66,26,38,47
220710135001,8,17,0,12,9,15,0,4,0,12,89,10,10,11,0,27
220710135002,40,11,11,52,0,7,0,0,8,19,100,66,27,8,61,56
220710135003,13,13,0,58,16,0,0,17,10,50,10,41,45,9,38,23
220710135004,17,9,73,62,57,10,11,9,0,30,57,15,36,0,0,78
220710136001,35,43,13,45,13,3,0,0,26,0,56,24,27,13,0,5
220710136002,6,9,4,15,9,44,43,0,6,0,8,0,0,0,0,0
220710137001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220710137002,4,26,0,0,0,8,10,0,5,16,0,13,0,0,0,0
220710137003,124,60,0,22,28,0,0,0,0,13,0,0,0,0,0,0
220710137004,99,68,74,23,49,61,5,6,0,15,23,35,14,7,0,0
220710138001,28,35,13,0,27,11,7,12,27,5,0,0,0,0,0,0
220710138002,74,15,95,4,13,13,7,5,14,0,11,8,0,0,0,0
220710138003,49,46,9,0,3,51,4,6,4,46,13,10,4,0,7,0
220710139001,47,0,9,35,53,6,5,0,0,28,49,9,20,19,39,4
220710139002,53,34,55,106,66,19,0,19,27,60,57,19,18,34,15,25
220710140001,40,13,0,0,26,0,0,0,0,0,0,0,0,0,0,0
220710140002,249,92,42,35,6,13,0,0,14,0,0,0,0,0,0,0
220710140003,115,39,23,44,7,14,5,24,0,10,37,0,0,11,0,0
220710140004,23,18,0,4,0,0,0,0,0,3,0,0,0,0,0,0
220710141001,79,111,27,56,13,28,15,6,20,10,16,32,0,15,0,0
220710141002,23,7,13,23,0,39,0,0,0,26,11,0,0,1,0,0
220710141003,79,69,38,11,12,0,43,8,0,55,8,53,0,9,23,6
220710142001,55,11,5,27,18,0,0,8,0,16,18,31,0,5,0,0
220710142002,78,18,17,10,54,10,34,18,22,11,68,51,31,55,63,4
220710142003,12,8,10,39,4,10,0,21,11,0,0,26,2,18,0,0
220710143001,72,51,38,16,0,19,22,0,0,0,0,0,0,0,0,0
220710143002,23,0,12,28,0,0,0,0,0,0,0,0,0,0,0,0
220710143003,85,116,24,48,19,34,9,36,0,5,0,22,3,0,0,0
220710144001,25,0,17,14,20,8,0,0,13,15,0,23,0,4,0,0
220710144002,25,29,0,5,13,47,0,33,11,11,62,90,16,8,6,0
220710144003,36,7,40,5,34,24,6,21,25,5,13,40,27,0,16,35
220710145001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220719800001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220719801001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220719900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
