fips,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E
360610283001,25,43,24,10,0,11,36,32,11,60,27,14,0,0,0,0
360610283002,82,198,100,11,11,102,54,156,40,126,259,171,96,0,12,0
360610283003,28,12,25,26,44,29,22,0,49,0,63,92,172,51,0,0
360610283004,165,64,45,84,12,17,34,19,28,53,125,36,0,20,37,0
360610285001,131,101,47,110,74,53,17,9,122,35,49,77,0,0,0,0
360610285002,97,0,50,54,20,17,3,17,0,60,32,31,67,45,8,0
360610285003,92,38,45,68,0,0,62,44,0,0,108,66,63,19,0,11
360610285004,77,42,11,43,113,33,59,24,28,30,14,136,8,32,0,14
360610287000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610287001,13,30,0,19,19,13,0,22,9,0,6,44,64,40,45,9
360610287002,36,69,38,17,10,52,47,9,65,53,38,55,9,61,7,8
360610287003,82,59,59,26,23,41,67,62,50,4,55,152,58,0,0,0
360610291001,100,58,59,50,55,20,0,102,125,100,11,74,0,29,0,0
360610291002,112,26,0,34,0,14,30,0,0,0,45,0,18,0,0,0
360610291003,151,135,35,51,61,63,0,65,0,0,58,60,0,0,0,0
360610291004,14,0,28,12,27,58,24,42,12,0,28,37,36,19,0,0
360610291005,49,43,42,114,43,27,34,67,11,16,72,0,0,51,0,0
360610291006,36,116,17,90,0,0,57,22,0,83,24,21,16,0,0,0
360610291007,48,32,29,125,45,20,19,0,99,74,43,48,15,0,0,21
360610293001,48,26,12,15,14,182,75,46,0,0,0,75,64,0,15,0
360610293002,90,20,30,15,0,82,28,30,13,31,0,111,0,29,0,11
360610293003,97,47,151,44,60,8,72,15,17,27,28,13,0,0,0,0
360610293004,42,92,24,63,36,13,31,0,51,24,43,124,59,16,0,0
360610293005,59,97,42,0,0,74,39,8,0,29,60,22,68,0,0,0
360610295001,74,51,14,9,58,35,0,70,17,18,209,189,40,22,17,34
360610295002,27,34,57,46,16,17,28,22,39,25,56,35,0,120,18,16
360610295003,81,39,64,34,95,11,86,0,18,100,59,107,27,21,0,12
360610295004,32,62,16,16,25,9,57,28,61,78,159,185,34,107,63,74
360610297000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610297001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610299000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610299001,196,217,159,70,99,114,27,55,18,49,32,32,7,9,0,5
360610299002,27,25,41,57,0,25,8,22,23,75,31,19,0,0,0,0
360610303001,83,36,43,92,13,71,6,7,79,39,39,14,62,0,6,0
360610303002,20,23,0,43,31,55,18,9,0,40,31,118,45,0,36,42
360610303003,37,0,10,13,9,17,34,48,25,91,109,155,60,34,9,20
360610307001,0,0,74,9,9,42,7,0,18,32,16,64,7,20,48,21
360610307002,10,16,0,29,43,52,0,47,8,64,8,70,37,68,156,21
360610307003,0,28,20,18,62,8,94,31,70,42,47,153,116,27,33,9
360610309001,460,224,225,140,45,103,37,71,15,104,110,0,11,0,18,0
360610309002,13,13,54,77,14,12,0,0,0,47,10,35,13,0,0,14
360610309003,0,14,97,151,75,50,26,70,69,52,31,35,35,25,103,39
360610309004,29,14,60,66,0,73,0,37,30,0,68,146,21,18,12,0
360610311000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610311001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610317030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610317031,94,22,0,19,0,17,34,55,14,80,111,253,163,178,168,338
360610317032,56,31,44,17,0,20,0,0,12,71,86,195,105,40,217,1420
360610317040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610317041,0,0,0,0,0,0,0,15,0,30,0,141,70,121,81,160
360610317042,58,0,0,12,49,15,0,0,0,0,20,114,46,36,160,221
360610317043,0,0,10,0,13,0,0,38,0,0,0,34,57,87,31,147
360610317044,0,54,23,0,24,37,52,28,0,66,43,43,144,56,193,552
360610319000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610319001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
